customer_id,email_timestamp,email_type
1228,2023-02-20,reactivation
1228,2023-01-26,reactivation
1230,2023-01-14,reactivation
1232,2023-01-10,reactivation
1232,2023-01-14,reactivation
1232,2023-01-15,promo
1232,2023-01-24,newsletter
1234,2023-01-07,reactivation
1234,2023-01-22,update
1234,2023-01-18,reactivation
1236,2023-01-14,reactivation
1237,2023-02-17,reactivation
1237,2023-02-06,update
1237,2023-02-22,promo
1241,2023-01-27,reactivation
1241,2023-02-04,promo
1246,2023-02-20,reactivation
1246,2023-02-13,promo
1246,2023-02-23,newsletter
1248,2023-02-03,reactivation
1248,2023-02-15,reactivation
1248,2023-01-25,promo
1251,2023-01-25,reactivation
1251,2023-01-22,update
1251,2023-01-11,reactivation
1251,2023-01-09,newsletter
1255,2023-01-30,reactivation
1255,2023-02-13,newsletter
1259,2023-02-03,reactivation
1260,2023-01-14,reactivation
1260,2023-01-20,update
1261,2023-01-09,reactivation
1261,2023-01-06,update
1261,2023-02-01,reactivation
1261,2023-01-14,promo
1264,2023-01-28,reactivation
1264,2023-02-14,reactivation
1264,2023-01-20,promo
1264,2023-02-15,update
1267,2023-01-07,reactivation
1267,2023-02-03,update
1267,2023-01-19,update
1267,2023-01-08,newsletter
1270,2023-01-30,reactivation
1270,2023-01-23,update
1271,2023-02-07,reactivation
1274,2023-01-31,reactivation
1274,2023-02-16,promo
1274,2023-02-28,reactivation
1282,2023-02-04,reactivation
1282,2023-02-01,promo
1282,2023-01-31,newsletter
1286,2023-01-13,reactivation
1291,2023-02-06,reactivation
1291,2023-01-23,reactivation
1291,2023-02-04,reactivation
1291,2023-01-27,update
1294,2023-02-27,reactivation
1294,2023-02-17,update
1294,2023-02-13,promo
1297,2023-02-11,reactivation
1297,2023-02-13,newsletter
1299,2023-02-08,reactivation
1299,2023-01-10,promo
1300,2023-01-23,reactivation
1300,2023-01-28,promo
1300,2023-01-31,update
1301,2023-02-16,reactivation
1302,2023-02-06,reactivation
1302,2023-02-03,promo
1302,2023-02-20,reactivation
1306,2023-01-21,reactivation
1314,2023-02-27,reactivation
1314,2023-02-09,newsletter
1314,2023-02-15,update
1318,2023-02-14,reactivation
1322,2023-01-30,reactivation
1324,2023-01-19,reactivation
1325,2023-01-26,reactivation
1325,2023-02-02,newsletter
1325,2023-01-19,reactivation
1325,2023-01-24,reactivation
1326,2023-01-31,reactivation
1326,2023-01-22,promo
1326,2023-01-05,update
1329,2023-01-11,reactivation
1329,2023-01-27,promo
1330,2023-02-13,reactivation
1330,2023-02-01,newsletter
1330,2023-01-24,newsletter
1335,2023-02-11,reactivation
1335,2023-02-03,reactivation
1336,2023-01-08,reactivation
1336,2023-01-25,reactivation
1338,2023-02-21,reactivation
1338,2023-02-16,update
1340,2023-01-04,reactivation
1340,2023-01-20,newsletter
1340,2023-01-04,promo
1342,2023-01-13,reactivation
1342,2023-02-03,promo
1342,2023-01-30,reactivation
1343,2023-02-04,reactivation
1343,2023-01-27,reactivation
1344,2023-01-22,reactivation
1344,2023-02-04,reactivation
1344,2023-01-26,newsletter
1344,2023-01-29,promo
1346,2023-01-18,reactivation
1346,2023-02-05,update
1346,2023-02-13,promo
1346,2023-01-20,reactivation
1347,2023-02-05,reactivation
1347,2023-02-11,promo
1347,2023-01-27,update
1350,2023-02-09,reactivation
1350,2023-02-03,reactivation
1350,2023-01-30,promo
1352,2023-01-15,reactivation
1354,2023-02-11,reactivation
1354,2023-01-31,reactivation
1356,2023-01-27,reactivation
1359,2023-02-01,reactivation
1359,2023-01-17,promo
1360,2023-02-09,reactivation
1360,2023-02-23,reactivation
1368,2023-02-04,reactivation
1368,2023-02-16,reactivation
1369,2023-02-18,reactivation
1372,2023-01-20,reactivation
1372,2023-01-18,update
1377,2023-02-11,reactivation
1388,2023-01-30,reactivation
1389,2023-02-13,reactivation
1389,2023-02-08,update
1389,2023-02-02,promo
1389,2023-01-29,promo
1392,2023-01-24,reactivation
1392,2023-01-21,promo
1396,2023-02-15,reactivation
1396,2023-02-11,reactivation
1397,2023-01-19,reactivation
1397,2023-01-28,update
1399,2023-01-14,reactivation
1399,2023-01-23,reactivation
1399,2023-02-10,promo
1404,2023-02-16,reactivation
1404,2023-02-04,update
1404,2023-02-22,update
1404,2023-02-04,newsletter
1407,2023-02-10,reactivation
1407,2023-02-15,update
1409,2023-02-10,reactivation
1409,2023-01-30,promo
1410,2023-02-11,reactivation
1410,2023-02-04,reactivation
1410,2023-02-14,update
1411,2023-01-28,reactivation
1411,2023-01-25,newsletter
1413,2023-02-20,reactivation
1413,2023-02-06,reactivation
1415,2023-01-15,reactivation
1415,2023-01-25,promo
1422,2023-02-24,reactivation
1422,2023-02-04,newsletter
1422,2023-02-28,reactivation
1422,2023-02-27,update
1424,2023-02-16,reactivation
1426,2023-02-03,reactivation
1426,2023-02-05,update
1428,2023-01-31,reactivation
1428,2023-01-24,update
1428,2023-02-11,newsletter
1428,2023-02-11,promo
1431,2023-02-08,reactivation
1432,2023-01-21,reactivation
1432,2023-01-22,reactivation
1432,2023-01-26,reactivation
1436,2023-02-04,reactivation
1438,2023-01-17,reactivation
1438,2023-02-01,update
1438,2023-01-23,update
1440,2023-01-13,reactivation
1440,2023-01-28,update
1440,2023-01-26,newsletter
1440,2023-01-27,newsletter
1444,2023-01-18,reactivation
1448,2023-01-25,reactivation
1454,2023-01-25,reactivation
1454,2023-01-24,update
1454,2023-01-16,promo
1456,2023-02-03,reactivation
1456,2023-02-14,promo
1456,2023-02-22,reactivation
1456,2023-02-05,promo
1458,2023-01-17,reactivation
1458,2023-01-08,update
1458,2023-01-16,promo
1458,2023-01-19,promo
1463,2023-01-26,reactivation
1463,2023-01-23,newsletter
1464,2023-02-11,reactivation
1464,2023-02-03,promo
1464,2023-01-29,promo
1464,2023-02-04,newsletter
1470,2023-01-26,reactivation
1471,2023-02-11,reactivation
1471,2023-02-10,newsletter
1471,2023-02-24,newsletter
1472,2023-02-13,reactivation
1472,2023-01-23,reactivation
1472,2023-02-13,newsletter
1477,2023-02-03,reactivation
1477,2023-02-02,newsletter
1477,2023-02-16,newsletter
1482,2023-02-11,reactivation
1485,2023-02-10,reactivation
1487,2023-01-08,reactivation
1487,2023-01-23,reactivation
1488,2023-01-23,reactivation
1488,2023-01-26,update
1488,2023-02-09,update
1491,2023-02-09,reactivation
1491,2023-01-28,promo
1493,2023-02-01,reactivation
1494,2023-02-03,reactivation
1496,2023-01-30,reactivation
1496,2023-01-23,reactivation
1496,2023-02-11,newsletter
1496,2023-01-23,reactivation
1499,2023-02-09,reactivation
1499,2023-01-17,newsletter
1499,2023-02-07,reactivation
1502,2023-01-26,reactivation
1502,2023-02-06,promo
1502,2023-01-29,update
1504,2023-02-06,reactivation
1505,2023-02-19,reactivation
1505,2023-02-20,reactivation
1505,2023-02-04,reactivation
1508,2023-01-09,reactivation
1508,2023-01-29,reactivation
1508,2023-01-23,reactivation
1517,2023-01-10,reactivation
1517,2023-01-24,update
1528,2023-01-25,reactivation
1528,2023-01-10,promo
1532,2023-01-15,reactivation
1532,2023-01-26,newsletter
1532,2023-02-03,update
1532,2023-01-20,newsletter
1536,2023-02-19,reactivation
1536,2023-02-27,reactivation
1543,2023-01-20,reactivation
1543,2023-02-02,reactivation
1546,2023-01-21,reactivation
1546,2023-01-23,newsletter
1546,2023-01-26,newsletter
1546,2023-01-05,update
1549,2023-02-06,reactivation
1549,2023-01-30,newsletter
1549,2023-02-07,promo
1553,2023-01-31,reactivation
1553,2023-02-05,newsletter
1553,2023-02-12,promo
1553,2023-02-10,newsletter
1558,2023-02-10,reactivation
1558,2023-02-04,update
1558,2023-02-14,update
1559,2023-02-14,reactivation
1559,2023-02-12,promo
1559,2023-01-31,newsletter
1560,2023-02-07,reactivation
1564,2023-01-17,reactivation
1564,2023-01-18,promo
1564,2023-01-11,update
1572,2023-01-12,reactivation
1573,2023-02-06,reactivation
1573,2023-02-17,reactivation
1573,2023-02-07,update
1573,2023-02-18,newsletter
1577,2023-01-29,reactivation
1577,2023-01-28,update
1577,2023-01-22,update
1577,2023-01-24,newsletter
1578,2023-01-13,reactivation
1579,2023-01-31,reactivation
1579,2023-01-21,update
1579,2023-01-16,promo
1582,2023-02-01,reactivation
1582,2023-01-21,update
1582,2023-01-23,update
1584,2023-02-01,reactivation
1584,2023-01-28,reactivation
1584,2023-01-28,update
1584,2023-02-12,newsletter
1587,2023-02-15,reactivation
1587,2023-02-21,reactivation
1587,2023-02-04,update
1592,2023-01-17,reactivation
1592,2023-01-28,newsletter
1592,2023-01-27,newsletter
1592,2023-02-03,reactivation
1598,2023-01-11,reactivation
1598,2023-01-26,reactivation
1598,2023-01-30,reactivation
1599,2023-01-10,reactivation
1599,2023-02-01,promo
1599,2023-02-06,promo
1599,2023-02-01,reactivation
1602,2023-02-10,reactivation
1603,2023-02-01,reactivation
1603,2023-02-07,newsletter
1606,2023-02-18,reactivation
1606,2023-02-09,update
1615,2023-01-16,reactivation
1615,2023-02-01,newsletter
1616,2023-02-01,reactivation
1616,2023-02-04,newsletter
1616,2023-02-08,newsletter
1618,2023-01-17,reactivation
1619,2023-02-17,reactivation
1620,2023-01-30,reactivation
1621,2023-02-23,reactivation
1621,2023-02-13,reactivation
1621,2023-02-03,promo
1621,2023-02-07,reactivation
1622,2023-02-12,reactivation
1622,2023-02-16,newsletter
1625,2023-01-29,reactivation
1626,2023-02-20,reactivation
1627,2023-02-06,reactivation
1627,2023-01-29,newsletter
1627,2023-02-12,promo
1627,2023-02-13,reactivation
1629,2023-01-23,reactivation
1630,2023-01-28,reactivation
1630,2023-01-28,newsletter
1630,2023-01-31,update
1630,2023-02-03,promo
1633,2023-02-06,reactivation
1633,2023-02-09,reactivation
1633,2023-02-02,promo
1638,2023-01-20,reactivation
1638,2023-01-17,promo
1638,2023-02-03,update
1638,2023-01-26,promo
1642,2023-01-08,reactivation
1642,2023-01-13,update
1642,2023-01-23,promo
1642,2023-01-21,promo
1649,2023-02-05,reactivation
1649,2023-01-24,update
1652,2023-01-13,reactivation
1652,2023-01-26,reactivation
1652,2023-01-16,newsletter
1652,2023-01-20,reactivation
1653,2023-02-01,reactivation
1653,2023-01-15,update
1653,2023-01-19,update
1653,2023-01-26,reactivation
1655,2023-02-01,reactivation
1655,2023-01-26,reactivation
1655,2023-01-25,newsletter
1658,2023-02-05,reactivation
1658,2023-01-24,newsletter
1660,2023-02-01,reactivation
1661,2023-02-10,reactivation
1661,2023-02-17,update
1661,2023-02-07,newsletter
1661,2023-01-23,update
1668,2023-02-08,reactivation
1668,2023-02-04,promo
1668,2023-02-21,newsletter
1671,2023-01-27,reactivation
1673,2023-01-29,reactivation
1673,2023-01-02,promo
1673,2023-01-24,newsletter
1673,2023-01-26,update
1675,2023-01-17,reactivation
1675,2023-01-27,newsletter
1675,2023-01-17,update
1675,2023-01-29,update
1678,2023-02-23,reactivation
1689,2023-01-21,reactivation
1692,2023-02-09,reactivation
1694,2023-02-07,reactivation
1694,2023-01-14,newsletter
1695,2023-01-08,reactivation
1696,2023-01-26,reactivation
1696,2023-02-08,reactivation
1702,2023-02-12,reactivation
1712,2023-01-18,reactivation
1712,2023-01-08,update
1712,2023-01-07,update
1712,2023-01-15,reactivation
1713,2023-01-20,reactivation
1713,2023-01-30,promo
1713,2023-02-09,promo
1714,2023-02-02,reactivation
1714,2023-02-11,promo
1714,2023-02-01,newsletter
1715,2023-01-26,reactivation
1715,2023-02-02,newsletter
1717,2023-02-05,reactivation
1717,2023-02-08,promo
1717,2023-02-04,update
1718,2023-02-23,reactivation
1718,2023-02-04,newsletter
1720,2023-02-16,reactivation
1720,2023-02-22,update
1731,2023-01-25,reactivation
1732,2023-01-25,reactivation
1732,2023-01-24,update
1732,2023-01-22,reactivation
1732,2023-01-29,newsletter
1734,2023-02-10,reactivation
1734,2023-01-22,update
1735,2023-01-07,reactivation
1735,2023-01-05,update
1735,2023-01-23,newsletter
1737,2023-02-10,reactivation
1738,2023-02-02,reactivation
1738,2023-02-11,reactivation
1739,2023-01-23,reactivation
1739,2023-01-24,update
1743,2023-01-28,reactivation
1743,2023-02-05,update
1743,2023-02-15,promo
1744,2023-01-23,reactivation
1744,2023-02-08,newsletter
1746,2023-02-14,reactivation
1750,2023-01-23,reactivation
1750,2023-01-20,promo
1753,2023-01-15,reactivation
1756,2023-01-27,reactivation
1756,2023-02-04,promo
1756,2023-02-11,update
1756,2023-01-23,newsletter
1761,2023-02-03,reactivation
1764,2023-01-29,reactivation
1764,2023-01-25,newsletter
1765,2023-01-17,reactivation
1765,2023-01-27,reactivation
1766,2023-02-02,reactivation
1766,2023-02-28,reactivation
1766,2023-02-04,update
1769,2023-02-18,reactivation
1769,2023-02-12,promo
1769,2023-02-06,reactivation
1769,2023-02-04,update
1771,2023-02-16,reactivation
1771,2023-02-04,update
1771,2023-02-03,promo
1771,2023-02-18,promo
1774,2023-02-27,reactivation
1781,2023-02-02,reactivation
1781,2023-02-17,promo
1783,2023-02-18,reactivation
1783,2023-02-05,update
1786,2023-02-04,reactivation
1786,2023-02-07,promo
1786,2023-02-03,reactivation
1786,2023-01-30,update
1788,2023-01-22,reactivation
1788,2023-01-17,promo
1788,2023-02-13,update
1790,2023-02-21,reactivation
1790,2023-02-11,newsletter
1790,2023-02-17,newsletter
1792,2023-02-01,reactivation
1792,2023-01-26,reactivation
1792,2023-01-27,update
1792,2023-02-01,newsletter
1794,2023-01-29,reactivation
1797,2023-01-14,reactivation
1797,2023-01-07,promo
1797,2023-02-02,promo
1798,2023-02-11,reactivation
1800,2023-01-07,reactivation
1800,2023-01-26,promo
1800,2023-01-26,update
1802,2023-01-09,reactivation
1802,2023-01-30,promo
1802,2023-01-16,reactivation
1802,2023-01-26,reactivation
1805,2023-02-05,reactivation
1805,2023-02-06,update
1805,2023-02-01,newsletter
1805,2023-02-01,reactivation
1807,2023-02-07,reactivation
1809,2023-02-20,reactivation
1812,2023-01-31,reactivation
1812,2023-02-01,newsletter
1814,2023-01-21,reactivation
1814,2023-02-01,reactivation
1817,2023-01-27,reactivation
1818,2023-02-09,reactivation
1820,2023-02-09,reactivation
1822,2023-02-03,reactivation
1822,2023-01-13,reactivation
1822,2023-01-17,promo
1831,2023-02-09,reactivation
1831,2023-01-30,promo
1832,2023-02-05,reactivation
1839,2023-01-30,reactivation
1839,2023-02-12,reactivation
1839,2023-01-19,newsletter
1839,2023-02-12,newsletter
1848,2023-01-21,reactivation
1848,2023-01-24,update
1848,2023-01-20,promo
1849,2023-02-01,reactivation
1849,2023-01-26,update
1852,2023-02-18,reactivation
1852,2023-02-21,reactivation
1858,2023-01-13,reactivation
1858,2023-01-22,promo
1858,2023-01-08,promo
1860,2023-01-21,reactivation
1860,2023-01-29,reactivation
1860,2023-01-21,update
1860,2023-01-05,reactivation
1862,2023-02-06,reactivation
1864,2023-02-01,reactivation
1865,2023-02-03,reactivation
1865,2023-02-05,reactivation
1865,2023-02-09,newsletter
1867,2023-02-03,reactivation
1868,2023-02-09,reactivation
1868,2023-01-28,newsletter
1868,2023-02-04,newsletter
1871,2023-02-05,reactivation
1871,2023-01-28,update
1874,2023-02-01,reactivation
1874,2023-02-04,newsletter
1874,2023-02-14,promo
1875,2023-02-05,reactivation
1875,2023-02-24,newsletter
1875,2023-02-06,newsletter
1875,2023-02-03,promo
1876,2023-02-23,reactivation
1876,2023-02-15,promo
1876,2023-02-03,update
1879,2023-02-06,reactivation
1879,2023-01-30,promo
1879,2023-02-12,update
1880,2023-01-04,reactivation
1880,2023-01-29,update
1887,2023-01-25,reactivation
1887,2023-01-26,newsletter
1888,2023-02-11,reactivation
1888,2023-02-20,promo
1888,2023-02-06,promo
1888,2023-02-22,promo
1893,2023-02-09,reactivation
1897,2023-01-25,reactivation
1897,2023-01-23,update
1899,2023-01-30,reactivation
1899,2023-02-27,reactivation
1899,2023-02-14,newsletter
1903,2023-01-17,reactivation
1903,2023-01-27,promo
1903,2023-01-24,update
1903,2023-02-03,reactivation
1905,2023-02-19,reactivation
1905,2023-01-31,promo
1905,2023-02-24,reactivation
1914,2023-01-15,reactivation
1914,2023-01-17,promo
1915,2023-01-29,reactivation
1915,2023-02-06,reactivation
1915,2023-01-14,promo
1920,2023-01-16,reactivation
1920,2023-01-25,newsletter
1920,2023-02-04,reactivation
1921,2023-02-12,reactivation
1921,2023-02-06,update
1921,2023-02-05,update
1921,2023-02-10,update
1922,2023-02-02,reactivation
1922,2023-01-14,promo
1922,2023-01-30,promo
1922,2023-01-26,promo
1923,2023-01-25,reactivation
1923,2023-01-16,promo
1923,2023-01-05,newsletter
1923,2023-01-28,reactivation
1924,2023-01-23,reactivation
1924,2023-02-03,promo
1924,2023-01-28,update
1924,2023-01-28,reactivation
1925,2023-01-29,reactivation
1925,2023-01-18,promo
1931,2023-02-10,reactivation
1931,2023-02-16,newsletter
1933,2023-01-27,reactivation
1933,2023-01-16,reactivation
1937,2023-01-24,reactivation
1938,2023-02-21,reactivation
1938,2023-02-07,update
1939,2023-01-14,reactivation
1939,2023-01-23,reactivation
1939,2023-01-30,newsletter
1939,2023-01-15,newsletter
1944,2023-02-09,reactivation
1944,2023-02-02,newsletter
1944,2023-02-07,newsletter
1949,2023-01-31,reactivation
1949,2023-02-21,newsletter
1949,2023-02-02,promo
1949,2023-01-29,update
1950,2023-01-29,reactivation
1950,2023-01-21,update
1954,2023-02-23,reactivation
1954,2023-02-07,update
1954,2023-02-22,update
1954,2023-02-27,update
1959,2023-01-26,reactivation
1959,2023-01-31,reactivation
1961,2023-01-31,reactivation
1961,2023-02-06,newsletter
1961,2023-02-08,promo
1961,2023-02-24,promo
1963,2023-02-20,reactivation
1963,2023-02-13,reactivation
1963,2023-02-12,update
1963,2023-02-22,reactivation
1973,2023-02-11,reactivation
1973,2023-02-02,newsletter
1975,2023-01-14,reactivation
1975,2023-01-14,promo
1977,2023-02-19,reactivation
1978,2023-02-20,reactivation
1978,2023-01-24,newsletter
1978,2023-01-26,update
1978,2023-01-28,reactivation
1981,2023-01-29,reactivation
1981,2023-02-02,reactivation
1982,2023-01-15,reactivation
1982,2023-01-23,newsletter
1982,2023-01-16,newsletter
1988,2023-01-27,reactivation
1988,2023-01-30,update
1988,2023-01-19,promo
1996,2023-02-03,reactivation
1996,2023-02-03,update
1996,2023-02-19,reactivation
1996,2023-02-12,reactivation
2000,2023-02-02,reactivation
2000,2023-02-04,reactivation
2000,2023-02-01,update
2008,2023-01-26,reactivation
2010,2023-01-10,reactivation
2010,2023-01-24,update
2010,2023-01-27,update
2011,2023-02-08,reactivation
2015,2023-01-21,reactivation
2015,2023-02-01,reactivation
2015,2023-01-17,update
2015,2023-01-16,reactivation
2017,2023-02-04,reactivation
2017,2023-01-30,update
2017,2023-02-10,promo
2017,2023-02-15,promo
2019,2023-02-21,reactivation
2023,2023-02-06,reactivation
2023,2023-02-10,update
2024,2023-01-17,reactivation
2026,2023-02-06,reactivation
2029,2023-01-20,reactivation
2029,2023-01-30,update
2029,2023-01-27,reactivation
2030,2023-02-04,reactivation
2030,2023-01-27,reactivation
2030,2023-02-22,update
2030,2023-02-09,promo
2031,2023-02-05,reactivation
2032,2023-02-07,reactivation
2032,2023-02-12,promo
2032,2023-02-20,promo
2035,2023-01-20,reactivation
2040,2023-01-30,reactivation
2040,2023-02-03,promo
2040,2023-02-07,reactivation
2043,2023-01-16,reactivation
2043,2023-01-15,reactivation
2043,2023-01-25,reactivation
2043,2023-01-17,reactivation
2044,2023-01-25,reactivation
2044,2023-01-23,reactivation
2044,2023-02-04,reactivation
2044,2023-01-22,newsletter
2050,2023-02-01,reactivation
2050,2023-02-16,promo
2050,2023-01-30,update
2050,2023-02-10,newsletter
2053,2023-01-13,reactivation
2053,2023-01-14,promo
2053,2023-01-23,reactivation
2053,2023-01-16,reactivation
2054,2023-02-11,reactivation
2054,2023-02-18,reactivation
2054,2023-02-05,promo
2054,2023-02-08,update
2057,2023-01-07,reactivation
2060,2023-02-19,reactivation
2060,2023-02-16,reactivation
2060,2023-02-22,update
2061,2023-02-13,reactivation
2063,2023-01-28,reactivation
2063,2023-01-18,promo
2065,2023-02-19,reactivation
2065,2023-02-22,reactivation
2067,2023-01-29,reactivation
2067,2023-01-26,newsletter
2067,2023-02-04,update
2069,2023-02-07,reactivation
2069,2023-02-06,newsletter
2069,2023-01-23,reactivation
2071,2023-02-03,reactivation
2071,2023-01-10,promo
2071,2023-01-13,reactivation
2071,2023-01-18,newsletter
2074,2023-02-22,reactivation
2078,2023-02-08,reactivation
2078,2023-01-22,promo
2078,2023-01-26,update
2078,2023-02-06,promo
2082,2023-02-02,reactivation
2083,2023-01-22,reactivation
2083,2023-02-13,promo
2087,2023-01-13,reactivation
2087,2023-01-30,promo
2088,2023-02-07,reactivation
2088,2023-02-02,promo
2088,2023-02-06,update
2088,2023-02-04,reactivation
2093,2023-01-19,reactivation
2093,2023-01-19,promo
2093,2023-02-04,update
2100,2023-02-15,reactivation
2100,2023-02-28,update
2102,2023-02-09,reactivation
2102,2023-02-14,newsletter
2104,2023-02-06,reactivation
2104,2023-02-10,reactivation
2104,2023-02-19,reactivation
2104,2023-02-18,update
2108,2023-01-13,reactivation
2108,2023-01-17,promo
2108,2023-01-20,promo
2111,2023-02-10,reactivation
2111,2023-02-17,update
2111,2023-01-27,newsletter
2114,2023-02-08,reactivation
2114,2023-01-31,update
2124,2023-02-11,reactivation
2124,2023-01-18,promo
2124,2023-02-04,update
2124,2023-01-25,update
2125,2023-02-01,reactivation
2125,2023-02-08,reactivation
2128,2023-02-07,reactivation
2131,2023-01-11,reactivation
2131,2023-01-08,promo
2137,2023-01-31,reactivation
2137,2023-01-09,update
2145,2023-01-27,reactivation
2145,2023-02-09,newsletter
2145,2023-01-29,promo
2145,2023-01-26,promo
2146,2023-01-25,reactivation
2149,2023-02-03,reactivation
2149,2023-02-04,update
2149,2023-01-25,update
2150,2023-02-07,reactivation
2150,2023-01-28,promo
2150,2023-02-09,update
2150,2023-01-19,newsletter
2151,2023-01-29,reactivation
2151,2023-01-20,promo
2151,2023-02-13,update
2151,2023-02-09,newsletter
2154,2023-02-07,reactivation
2156,2023-02-11,reactivation
2156,2023-02-11,newsletter
2156,2023-02-18,reactivation
2156,2023-02-17,newsletter
2164,2023-02-19,reactivation
2164,2023-02-19,reactivation
2167,2023-01-25,reactivation
2167,2023-02-04,newsletter
2167,2023-01-30,update
2167,2023-02-15,reactivation
2169,2023-01-28,reactivation
2169,2023-02-20,update
2169,2023-02-14,newsletter
2173,2023-01-20,reactivation
2173,2023-01-17,newsletter
2175,2023-02-08,reactivation
2175,2023-02-22,newsletter
2181,2023-02-02,reactivation
2181,2023-02-07,reactivation
2181,2023-02-26,reactivation
2183,2023-01-23,reactivation
2183,2023-01-19,update
2188,2023-01-24,reactivation
2188,2023-01-22,update
2189,2023-02-19,reactivation
2189,2023-01-30,update
2191,2023-02-26,reactivation
2193,2023-02-09,reactivation
2193,2023-02-11,newsletter
2193,2023-01-20,update
2194,2023-01-31,reactivation
2198,2023-02-19,reactivation
2199,2023-02-11,reactivation
2199,2023-01-31,update
2199,2023-02-11,update
2199,2023-01-17,update
2202,2023-02-10,reactivation
2202,2023-02-04,reactivation
2202,2023-02-04,reactivation
2203,2023-02-04,reactivation
2203,2023-02-15,reactivation
2203,2023-01-29,update
2203,2023-02-15,reactivation
2205,2023-01-15,reactivation
2205,2023-01-25,update
2205,2023-01-16,reactivation
2206,2023-01-22,reactivation
2207,2023-01-30,reactivation
2207,2023-02-01,reactivation
2207,2023-01-29,newsletter
2209,2023-01-26,reactivation
2209,2023-02-03,promo
2209,2023-01-17,newsletter
2210,2023-01-17,reactivation
2210,2023-01-19,reactivation
2210,2023-01-21,reactivation
2210,2023-01-25,update
2211,2023-02-06,reactivation
2211,2023-01-21,promo
2213,2023-02-02,reactivation
2213,2023-01-25,promo
2213,2023-02-05,update
2215,2023-01-20,reactivation
2215,2023-01-10,reactivation
2215,2023-01-26,newsletter
2216,2023-02-12,reactivation
2216,2023-02-05,reactivation
2218,2023-02-03,reactivation
2218,2023-01-17,promo
2221,2023-01-24,reactivation
2221,2023-02-06,newsletter
2221,2023-02-02,promo
2223,2023-02-22,reactivation
2223,2023-02-14,promo
2223,2023-02-04,newsletter
2223,2023-02-04,promo
2227,2023-01-19,reactivation
2227,2023-01-31,newsletter
2227,2023-01-11,newsletter
2227,2023-01-29,promo
2228,2023-01-26,reactivation
2228,2023-01-08,promo
2231,2023-02-17,reactivation
2231,2023-02-10,update
2231,2023-02-09,newsletter
2233,2023-01-22,reactivation
2233,2023-01-06,promo
2233,2023-01-18,promo
2234,2023-02-01,reactivation
2234,2023-02-03,update
2234,2023-01-25,newsletter
2234,2023-02-01,update
2235,2023-02-03,reactivation
2235,2023-02-16,update
2238,2023-02-19,reactivation
2241,2023-01-27,reactivation
2242,2023-01-29,reactivation
2242,2023-01-26,newsletter
2243,2023-01-19,reactivation
2243,2023-01-30,reactivation
2246,2023-02-10,reactivation
2246,2023-02-14,update
2248,2023-02-22,reactivation
2249,2023-02-06,reactivation
2249,2023-01-20,promo
2255,2023-01-18,reactivation
2256,2023-02-05,reactivation
2265,2023-01-14,reactivation
2271,2023-02-15,reactivation
2272,2023-02-06,reactivation
2273,2023-01-28,reactivation
2273,2023-01-29,newsletter
2279,2023-01-19,reactivation
2279,2023-02-03,update
2280,2023-01-20,reactivation
2280,2023-02-07,promo
2281,2023-01-05,reactivation
2281,2023-01-26,newsletter
2281,2023-01-26,reactivation
2282,2023-02-17,reactivation
2282,2023-02-10,reactivation
2287,2023-01-17,reactivation
2287,2023-01-17,update
2288,2023-01-25,reactivation
2288,2023-02-08,reactivation
2288,2023-02-01,reactivation
2288,2023-01-28,update
2289,2023-01-18,reactivation
2291,2023-01-22,reactivation
2297,2023-01-29,reactivation
2297,2023-02-12,newsletter
2299,2023-01-20,reactivation
2299,2023-01-29,reactivation
2299,2023-01-29,update
2299,2023-02-07,reactivation
2302,2023-01-29,reactivation
2302,2023-01-25,newsletter
2302,2023-01-23,update
2302,2023-01-05,promo
2303,2023-02-10,reactivation
2303,2023-01-30,update
2303,2023-02-11,newsletter
2303,2023-02-01,update
2305,2023-01-24,reactivation
2305,2023-01-13,promo
2305,2023-01-31,newsletter
2308,2023-01-29,reactivation
2308,2023-02-11,promo
2308,2023-02-10,update
2310,2023-02-13,reactivation
2315,2023-02-02,reactivation
2315,2023-01-18,promo
2318,2023-02-01,reactivation
2318,2023-01-22,newsletter
2318,2023-01-19,update
2318,2023-02-07,promo
2321,2023-01-31,reactivation
2323,2023-02-02,reactivation
2323,2023-02-12,newsletter
2323,2023-01-29,reactivation
2323,2023-02-16,newsletter
2328,2023-01-11,reactivation
2328,2023-01-18,promo
2329,2023-02-03,reactivation
2329,2023-01-26,update
2329,2023-01-13,promo
2336,2023-02-17,reactivation
2336,2023-02-20,newsletter
2343,2023-01-17,reactivation
2343,2023-01-18,update
2343,2023-02-06,newsletter
2345,2023-02-08,reactivation
2345,2023-02-10,newsletter
2348,2023-02-14,reactivation
2348,2023-02-13,update
2348,2023-02-22,promo
2349,2023-03-01,reactivation
2349,2023-02-08,update
2355,2023-01-13,reactivation
2355,2023-01-06,promo
2355,2023-01-12,promo
2356,2023-02-12,reactivation
2356,2023-02-07,update
2356,2023-02-16,update
2359,2023-01-14,reactivation
2359,2023-02-07,update
2359,2023-01-15,update
2359,2023-01-25,newsletter
2361,2023-01-28,reactivation
2361,2023-01-12,reactivation
2361,2023-01-30,newsletter
2361,2023-01-10,promo
2362,2023-01-31,reactivation
2362,2023-01-16,reactivation
2362,2023-01-15,update
2366,2023-01-21,reactivation
2366,2023-01-28,newsletter
2366,2023-02-05,newsletter
2366,2023-01-30,update
2369,2023-01-13,reactivation
